ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2
P924,PARDINGGARAN,DOS ROHA,PADI,100,120,0,100,120,0,0,0,0,8000
P925,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P926,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P927,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P928,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P929,PARDINGGARAN,DOS ROHA,PADI,50,60,0,50,60,0,0,0,0,4000
P930,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P931,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P932,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P933,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P934,PARDINGGARAN,DOS ROHA,PADI,100,120,0,100,120,0,0,0,0,8000
P935,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P936,PARDINGGARAN,DOS ROHA,PADI,100,120,0,100,120,0,0,0,0,8000
P937,PARDINGGARAN,DOS ROHA,PADI,100,120,0,100,120,0,0,0,0,8000
P938,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P939,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P940,PARDINGGARAN,DOS ROHA,PADI,75,90,0,75,90,0,0,0,0,6000
P941,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P942,PARDINGGARAN,DOS ROHA,PADI,200,240,0,200,240,0,0,0,0,16000
P943,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P944,PARDINGGARAN,DOS ROHA,PADI,250,300,0,200,240,0,0,0,0,18000
P945,PARDINGGARAN,DOS ROHA,PADI,250,300,0,200,240,0,0,0,0,18000
P946,PARDINGGARAN,DOS ROHA,PADI,250,300,0,200,240,0,0,0,0,18000
P947,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P948,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P949,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P950,PARDINGGARAN,DOS ROHA,PADI,100,120,0,100,120,0,0,0,0,8000
P951,PARDINGGARAN,DOS ROHA,PADI,80,96,0,80,96,0,0,0,0,6400
P952,PARDINGGARAN,DOS ROHA,PADI,100,120,0,100,120,0,0,0,0,8000
P953,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P954,PARDINGGARAN,DOS ROHA,PADI,80,96,0,80,96,0,0,0,0,6400
P955,PARDINGGARAN,DOS ROHA,PADI,100,120,0,100,120,0,0,0,0,8000
P956,PARDINGGARAN,DOS ROHA,PADI,80,96,0,80,96,0,0,0,0,6400
P957,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P958,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P959,PARDINGGARAN,DOS ROHA,PADI,80,96,0,80,96,0,0,0,0,6400
P960,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P961,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P962,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P963,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P964,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P965,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P966,PARDINGGARAN,DOS ROHA,PADI,50,60,0,50,60,0,0,0,0,4000
P967,PARDINGGARAN,DOS ROHA,PADI,75,90,0,75,90,0,0,0,0,6000
P968,PARDINGGARAN,DOS ROHA,PADI,150,180,0,150,180,0,0,0,0,12000
P969,PARDINGGARAN,DOS ROHA,PADI,80,96,0,80,96,0,0,0,0,6400
P970,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P971,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P972,PARDINGGARAN,DOS ROHA,PADI,125,150,0,125,150,0,0,0,0,10000
P973,PARDINGGARAN,HARAPAN,PADI,100,120,0,100,120,0,0,0,0,8000
P974,PARDINGGARAN,HARAPAN,PADI,250,300,0,200,240,0,0,0,0,18000
P975,PARDINGGARAN,HARAPAN,PADI,100,120,0,100,120,0,0,0,0,8000
P976,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P977,PARDINGGARAN,HARAPAN,PADI,100,120,0,100,120,0,0,0,0,8000
P978,PARDINGGARAN,HARAPAN,PADI,75,90,0,75,90,0,0,0,0,6000
P979,PARDINGGARAN,HARAPAN,PADI,175,210,0,175,210,0,0,0,0,14000
P980,PARDINGGARAN,HARAPAN,PADI,75,90,0,75,90,0,0,0,0,6000
P981,PARDINGGARAN,HARAPAN,PADI,100,120,0,100,120,0,0,0,0,8000
P982,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P983,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P984,PARDINGGARAN,HARAPAN,PADI,100,120,0,100,120,0,0,0,0,8000
P985,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P986,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P987,PARDINGGARAN,HARAPAN,PADI,250,300,0,200,240,0,0,0,0,18000
P988,PARDINGGARAN,HARAPAN,PADI,250,300,0,200,240,0,0,0,0,18000
P989,PARDINGGARAN,HARAPAN,PADI,375,450,0,100,120,0,0,0,0,19000
P990,PARDINGGARAN,HARAPAN,PADI,350,420,0,100,120,0,0,0,0,18000
P991,PARDINGGARAN,HARAPAN,PADI,250,300,0,200,240,0,0,0,0,18000
P992,PARDINGGARAN,HARAPAN,PADI,250,300,0,200,240,0,0,0,0,18000
P993,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P994,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P995,PARDINGGARAN,HARAPAN,PADI,250,300,0,200,240,0,0,0,0,18000
P996,PARDINGGARAN,HARAPAN,PADI,75,90,0,75,90,0,0,0,0,6000
P997,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P998,PARDINGGARAN,HARAPAN,PADI,250,300,0,200,240,0,0,0,0,18000
P999,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P1000,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P1001,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P1002,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P1003,PARDINGGARAN,HARAPAN,PADI,200,240,0,200,240,0,0,0,0,16000
P1004,PARDINGGARAN,HARAPAN,PADI,75,90,0,75,90,0,0,0,0,6000
P1005,PARDINGGARAN,HARAPAN,PADI,150,180,0,150,180,0,0,0,0,12000
P1006,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1007,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1008,PARDINGGARAN,TOPMA,PADI,100,120,0,100,120,0,0,0,0,8000
P1009,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1010,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1011,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1012,PARDINGGARAN,TOPMA,PADI,150,180,0,150,180,0,0,0,0,12000
P1013,PARDINGGARAN,TOPMA,PADI,200,240,0,200,240,0,0,0,0,16000
P1014,PARDINGGARAN,TOPMA,PADI,125,150,0,125,150,0,0,0,0,10000
P1015,PARDINGGARAN,TOPMA,PADI,100,120,0,100,120,0,0,0,0,8000
P1016,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1017,PARDINGGARAN,TOPMA,PADI,30,36,0,30,36,0,0,0,0,2400
P1018,PARDINGGARAN,TOPMA,PADI,125,150,0,125,150,0,0,0,0,10000
P1019,PARDINGGARAN,TOPMA,PADI,100,120,0,100,120,0,0,0,0,8000
P1020,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1021,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1022,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1023,PARDINGGARAN,TOPMA,PADI,125,150,0,125,150,0,0,0,0,10000
P1024,PARDINGGARAN,TOPMA,PADI,150,180,0,150,180,0,0,0,0,12000
P1025,PARDINGGARAN,TOPMA,PADI,100,120,0,100,120,0,0,0,0,8000
P1026,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1027,PARDINGGARAN,TOPMA,PADI,100,120,0,100,120,0,0,0,0,8000
P1028,PARDINGGARAN,TOPMA,PADI,200,240,0,200,240,0,0,0,0,16000
P1029,PARDINGGARAN,TOPMA,PADI,50,60,0,50,60,0,0,0,0,4000
P1030,PARDINGGARAN,TOPMA,PADI,175,210,0,175,210,0,0,0,0,14000
P1031,PARDINGGARAN,TOPMA,PADI,50,60,0,50,60,0,0,0,0,4000
P1032,PARDINGGARAN,TOPMA,PADI,125,150,0,125,150,0,0,0,0,10000
P1033,PARDINGGARAN,TOPMA,PADI,50,60,0,50,60,0,0,0,0,4000
P1034,PARDINGGARAN,TOPMA,PADI,100,120,0,100,120,0,0,0,0,8000
P1035,PARDINGGARAN,TOPMA,PADI,125,150,0,125,150,0,0,0,0,10000
P1036,PARDINGGARAN,TOPMA,PADI,80,96,0,80,96,0,0,0,0,6400
P1037,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1038,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1039,PARDINGGARAN,TOPMA,PADI,225,270,0,225,270,0,0,0,0,18000
P1040,PARDINGGARAN,TOPMA,PADI,150,180,0,150,180,0,0,0,0,12000
P1041,PARDINGGARAN,TOPMA,PADI,200,240,0,200,240,0,0,0,0,16000
P1042,PARDINGGARAN,TOPMA,PADI,150,180,0,150,180,0,0,0,0,12000
P1043,PARDINGGARAN,TOPMA,PADI,100,120,0,100,120,0,0,0,0,8000
P1044,PARDINGGARAN,TOPMA,PADI,250,300,0,200,240,0,0,0,0,18000
P1045,PARDINGGARAN,TOPMA,PADI,375,450,0,0,0,0,0,0,0,15000
P1046,PARDINGGARAN,TOPMA,PADI,250,300,0,0,0,0,0,0,0,10000
P1047,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1048,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1049,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1050,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1051,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1052,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1053,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1054,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1055,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1056,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,75,105,0,0,0,0,3000
P1057,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1058,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1059,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1060,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1061,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1062,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1063,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1064,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1065,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1066,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1067,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1068,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1069,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1070,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1071,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1072,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1073,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1074,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1075,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1076,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,75,105,0,0,0,0,3000
P1077,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1078,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1079,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1080,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,75,105,0,0,0,0,3000
P1081,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1082,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1083,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1084,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1085,SITOLUAMA,JIOR-JIOR,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1086,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1087,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1088,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,200,280,0,0,0,0,8000
P1089,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1090,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1091,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1092,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1093,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1094,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1095,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1096,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1097,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1098,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1099,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1100,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1101,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1102,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1103,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1104,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1105,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1106,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1107,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1108,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1109,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1110,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1111,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1112,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1113,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1114,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1115,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1116,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1117,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1118,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1119,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1120,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,75,105,0,0,0,0,3000
P1121,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1122,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1123,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1124,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1125,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1126,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1127,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1128,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1129,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1130,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1131,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1132,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1133,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1134,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1135,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1136,SITOLUAMA,SITAMBUHU,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1137,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1138,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,250,350,0,0,0,0,10000
P1139,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1140,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1141,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1142,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1143,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1144,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1145,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1146,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1147,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,200,280,0,0,0,0,8000
P1148,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1149,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1150,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1151,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1152,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1153,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1154,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1155,SITOLUAMA,TAGAHAMBING,JAGUNG,25,30,0,0,0,0,0,0,0,1000
P1156,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1157,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1158,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1159,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1160,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1161,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1162,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1163,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1164,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1165,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1166,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1167,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1168,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1169,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1170,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1171,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1172,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1173,SITOLUAMA,TAGAHAMBING,JAGUNG,250,300,0,0,0,0,0,0,0,10000
P1174,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1175,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1176,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1177,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1178,SITOLUAMA,TAGAHAMBING,JAGUNG,50,60,0,0,0,0,0,0,0,2000
P1179,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,75,105,0,0,0,0,3000
P1180,SITOLUAMA,TAGAHAMBING,JAGUNG,75,90,0,0,0,0,0,0,0,3000
P1181,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1182,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1183,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1184,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1185,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1186,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1187,SITOLUAMA,TAGAHAMBING,JAGUNG,50,60,0,0,0,0,0,0,0,2000
P1188,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1189,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1190,SITOLUAMA,TAGAHAMBING,JAGUNG,50,60,0,0,0,0,0,0,0,2000
P1191,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1192,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1193,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1194,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1195,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1196,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1197,SITOLUAMA,TAGAHAMBING,JAGUNG,25,30,0,0,0,0,0,0,0,1000
P1198,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,150,210,0,0,0,0,6000
P1199,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
P1200,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1201,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1202,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,100,140,0,0,0,0,4000
P1203,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,50,70,0,0,0,0,2000
P1204,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1205,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,175,245,0,0,0,0,7000
P1206,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1207,SITOLUAMA,TAGAHAMBING,JAGUNG,250,300,0,0,0,0,0,0,0,10000
P1208,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,25,35,0,0,0,0,1000
P1209,SITOLUAMA,TAGAHAMBING,JAGUNG,0,0,0,125,175,0,0,0,0,5000
