ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status,Urea_per_ha,NPK_per_ha,Organik_per_ha,Total_per_ha,Total_MT1,Total_MT2,Total_MT3,Urea_Label,Urea_Median,Urea_Lower_Bound,Urea_Upper_Bound,NPK_Label,NPK_Median,NPK_Lower_Bound,NPK_Upper_Bound,Organik_Label,Organik_Median,Organik_Lower_Bound,Organik_Upper_Bound,Overall_Status
P140,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,95,133,0,3800,95,133,0,228,0.38,Normal,Normal,Normal,0.0,95.0,0.0,133.0,0.0,380.0,Normal,250.0,350.0,0.0,600.0,0,0,228,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P141,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal,250.0,350.0,0.0,600.0,0,0,60,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P142,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,250.0,350.0,0.0,600.0,0,0,120,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P143,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,0,96,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P144,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal,250.0,350.0,0.0,600.0,0,0,60,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P145,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal,250.0,350.0,0.0,600.0,0,0,60,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P146,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,250.0,350.0,0.0,600.0,0,0,120,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P147,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,100,140,0,4000,100,140,0,240,0.4,Normal,Normal,Normal,0.0,100.0,0.0,140.0,0.0,400.0,Normal,250.0,350.0,0.0,600.0,0,0,240,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P148,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,70,98,0,2800,70,98,0,168,0.28,Normal,Normal,Normal,0.0,70.0,0.0,98.00000000000001,0.0,280.0,Normal,249.99999999999997,349.99999999999994,0.0,599.9999999999999,0,0,168,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P149,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,35,49,0,1400,35,49,0,84,0.14,Normal,Normal,Normal,0.0,35.0,0.0,49.00000000000001,0.0,140.0,Normal,249.99999999999997,349.99999999999994,0.0,599.9999999999999,0,0,84,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P150,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,250,350,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,0,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P151,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,0,96,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P152,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,0,96,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P153,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,70,98,0,2800,70,98,0,168,0.28,Normal,Normal,Normal,0.0,70.0,0.0,98.00000000000001,0.0,280.0,Normal,249.99999999999997,349.99999999999994,0.0,599.9999999999999,0,0,168,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P154,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal,250.0,350.0,0.0,600.0,0,0,60,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P155,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,70,98,0,2800,70,98,0,168,0.28,Normal,Normal,Normal,0.0,70.0,0.0,98.00000000000001,0.0,280.0,Normal,249.99999999999997,349.99999999999994,0.0,599.9999999999999,0,0,168,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P156,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,75,105,0,3000,75,105,0,180,0.3,Normal,Normal,Normal,0.0,75.0,0.0,105.0,0.0,300.0,Normal,250.0,350.0,0.0,600.0,0,0,180,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P157,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,250.0,350.0,0.0,600.0,0,0,120,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P158,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,0,96,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P159,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal,250.0,350.0,0.0,600.0,0,0,60,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P160,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,250.0,350.0,0.0,600.0,0,0,96,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P161,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,250.0,350.0,0.0,600.0,0,0,120,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P162,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,30,42,0,1200,30,42,0,72,0.12,Normal,Normal,Normal,0.0,30.0,0.0,42.0,0.0,120.0,Normal,250.0,350.0,0.0,600.0,0,0,72,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P163,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,250.0,350.0,0.0,600.0,0,0,120,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P164,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,220,308,0,8800,220,308,0,528,0.88,Normal,Normal,Normal,0.0,220.0,0.0,308.0,0.0,880.0,Normal,250.0,350.0,0.0,600.0,0,0,528,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P165,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,250.0,350.0,0.0,600.0,0,0,120,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P166,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0.24,Normal,Normal,Normal,0.0,60.0,0.0,84.0,0.0,240.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P167,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P168,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P169,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P170,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0.36,Normal,Normal,Normal,0.0,90.0,0.0,126.0,0.0,360.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P171,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P172,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P173,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0.15,Normal,Normal,Normal,0.0,37.5,0.0,52.5,0.0,150.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P174,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P175,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P176,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0.3,Normal,Normal,Normal,0.0,75.0,0.0,105.0,0.0,300.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
