ID_Petani,Desa,Kelompok_Tani,Komoditas,Luas_Tanah_m2,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_ha,Urea_MT1_per_ha,Urea_MT2_per_ha,Urea_MT3_per_ha,NPK_MT1_per_ha,NPK_MT2_per_ha,NPK_MT3_per_ha,Organik_MT1_per_ha,Organik_MT2_per_ha,Organik_MT3_per_ha,Total_MT1,Total_MT2,Total_MT3,prop_Urea_MT1,prop_NPK_MT1,prop_Organik_MT1,prop_Urea_MT2,prop_NPK_MT2,prop_Organik_MT2,prop_Urea_MT3,prop_NPK_MT3,prop_Organik_MT3,delta_Urea_MT2_MT1,delta_Urea_MT3_MT2,delta_NPK_MT2_MT1,delta_NPK_MT3_MT2,delta_Organik_MT2_MT1,delta_Organik_MT3_MT2,Urea_avg,Urea_std,NPK_avg,NPK_std,Organik_avg,Organik_std,zscore_Urea_MT1,zscore_Urea_MT2,zscore_Urea_MT3,zscore_NPK_MT1,zscore_NPK_MT2,zscore_NPK_MT3,zscore_Organik_MT1,zscore_Organik_MT2,zscore_Organik_MT3,IQR_Label_MT1,IQR_Bounds_MT1,IQR_Label_MT2,IQR_Bounds_MT2,IQR_Label_MT3,IQR_Bounds_MT3,dev_Urea_MT1,dev_pct_Urea_MT1,dev_NPK_MT1,dev_pct_NPK_MT1,dev_Organik_MT1,dev_pct_Organik_MT1,dev_Urea_MT2,dev_pct_Urea_MT2,dev_NPK_MT2,dev_pct_NPK_MT2,dev_Organik_MT2,dev_pct_Organik_MT2,dev_Urea_MT3,dev_pct_Urea_MT3,dev_NPK_MT3,dev_pct_NPK_MT3,dev_Organik_MT3,dev_pct_Organik_MT3,Total_Pupuk_Semua_MT,Total_Pupuk_per_ha,Anomaly_Prediction,Anomaly_Label,Anomaly_Score,Anomaly_Severity,Cluster,Cluster_Label
P2034,LUMBAN GURNING,SAHAT GABE,JAGUNG,2500,60.0,84.0,0.0,62.0,87.0,125.0,125.0,175.0,0.0,0.25,240.0,248.0,500.0,336.0,348.0,700.0,0.0,500.0,0.0,144.0,274.0,300.0,0.4166666666666667,0.5833333333333334,0.0,0.22627737226277372,0.3175182481751825,0.4562043795620438,0.4166666666666667,0.5833333333333334,0.0,2.0,63.0,3.0,88.0,125.0,-125.0,82.33333333333333,36.96394639825858,115.33333333333333,51.69461609619839,41.666666666666664,72.16878364870323,-0.09784549995733421,-0.8595195888759232,0.05676532266340907,-0.09640370030838333,-0.8917697199555766,0.056713865220682357,0.0,0.0,0.0,Normal,[144.0-144.0],Normal,[47.5-651.5],Normal,[300.0-300.0],0.0,0.0,0.0,0.0,0.0,0.0,-63.0,-50.4,-88.0,-50.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.31428571428575,1865.257142857143,1,Normal,0.09418744002673307,Normal,0,Cluster 0
P2035,LUMBAN GURNING,SAHAT GABE,JAGUNG,5000,60.0,84.0,0.0,125.0,175.0,125.0,125.0,175.0,0.0,0.5,120.0,250.0,250.0,168.0,350.0,350.0,0.0,250.0,0.0,144.0,425.0,300.0,0.4166666666666667,0.5833333333333334,0.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.4166666666666667,0.5833333333333334,0.0,65.0,0.0,91.0,0.0,125.0,-125.0,103.33333333333333,37.52776749732568,144.66666666666666,52.53887449625594,41.666666666666664,72.16878364870323,-0.09784549995733421,0.23785150511427816,0.05676532266340907,-0.09640370030838333,0.21562612551301794,0.056713865220682357,0.0,0.0,0.0,Normal,[144.0-144.0],Normal,[47.5-651.5],Normal,[300.0-300.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,1738.0,1,Normal,0.0,Normal,1,Cluster 1
P2036,LUMBAN GURNING,SAHAT GABE,JAGUNG,5000,60.0,84.0,0.0,125.0,175.0,125.0,125.0,175.0,0.0,0.5,120.0,250.0,250.0,168.0,350.0,350.0,0.0,250.0,0.0,144.0,425.0,300.0,0.4166666666666667,0.5833333333333334,0.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,0.4166666666666667,0.5833333333333334,0.0,65.0,0.0,91.0,0.0,125.0,-125.0,103.33333333333333,37.52776749732568,144.66666666666666,52.53887449625594,41.666666666666664,72.16878364870323,-0.09784549995733421,0.23785150511427816,0.05676532266340907,-0.09640370030838333,0.21562612551301794,0.056713865220682357,0.0,0.0,0.0,Normal,[144.0-144.0],Normal,[47.5-651.5],Normal,[300.0-300.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,1738.0,1,Normal,0.0,Normal,1,Cluster 1
P2037,LUMBAN GURNING,SAHAT GABE,JAGUNG,2500,60.0,84.0,0.0,62.0,87.0,125.0,125.0,175.0,0.0,0.25,240.0,248.0,500.0,336.0,348.0,700.0,0.0,500.0,0.0,144.0,274.0,300.0,0.4166666666666667,0.5833333333333334,0.0,0.22627737226277372,0.3175182481751825,0.4562043795620438,0.4166666666666667,0.5833333333333334,0.0,2.0,63.0,3.0,88.0,125.0,-125.0,82.33333333333333,36.96394639825858,115.33333333333333,51.69461609619839,41.666666666666664,72.16878364870323,-0.09784549995733421,-0.8595195888759232,0.05676532266340907,-0.09640370030838333,-0.8917697199555766,0.056713865220682357,0.0,0.0,0.0,Normal,[144.0-144.0],Normal,[47.5-651.5],Normal,[300.0-300.0],0.0,0.0,0.0,0.0,0.0,0.0,-63.0,-50.4,-88.0,-50.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.31428571428575,1865.257142857143,1,Normal,0.09418744002673307,Normal,0,Cluster 0
P2038,LUMBAN GURNING,SAHAT GABE,PADI,5000,125.0,150.0,500.0,101.5,121.5,500.0,125.0,150.0,500.0,0.5,250.0,203.0,250.0,300.0,243.0,300.0,1000.0,1000.0,1000.0,775.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-23.5,23.5,-28.5,28.5,0.0,0.0,117.16666666666667,13.567731325956206,140.5,16.454482671904334,500.0,0.0,-0.3206136418965637,-0.09596909872960657,0.0014019711128900937,-0.385464745908651,-0.09772855766122403,0.0014025328916304274,-2.225789322354135,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],0.0,0.0,0.0,0.0,-500.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,3446.0,1,Normal,0.18530088893724694,Normal,1,Cluster 1
P2039,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2040,LUMBAN GURNING,SAHAT GABE,PADI,5000,125.0,150.0,500.0,101.5,121.5,500.0,125.0,150.0,500.0,0.5,250.0,203.0,250.0,300.0,243.0,300.0,1000.0,1000.0,1000.0,775.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-23.5,23.5,-28.5,28.5,0.0,0.0,117.16666666666667,13.567731325956206,140.5,16.454482671904334,500.0,0.0,-0.3206136418965637,-0.09596909872960657,0.0014019711128900937,-0.385464745908651,-0.09772855766122403,0.0014025328916304274,-2.225789322354135,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],0.0,0.0,0.0,0.0,-500.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,3446.0,1,Normal,0.18530088893724694,Normal,1,Cluster 1
P2041,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2042,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2043,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2044,LUMBAN GURNING,SAHAT GABE,PADI,5000,125.0,150.0,500.0,101.5,121.5,500.0,125.0,150.0,500.0,0.5,250.0,203.0,250.0,300.0,243.0,300.0,1000.0,1000.0,1000.0,775.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-23.5,23.5,-28.5,28.5,0.0,0.0,117.16666666666667,13.567731325956206,140.5,16.454482671904334,500.0,0.0,-0.3206136418965637,-0.09596909872960657,0.0014019711128900937,-0.385464745908651,-0.09772855766122403,0.0014025328916304274,-2.225789322354135,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],0.0,0.0,0.0,0.0,-500.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,3446.0,1,Normal,0.18530088893724694,Normal,1,Cluster 1
P2045,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2046,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2047,LUMBAN GURNING,SAHAT GABE,PADI,5000,125.0,150.0,500.0,101.5,121.5,500.0,125.0,150.0,500.0,0.5,250.0,203.0,250.0,300.0,243.0,300.0,1000.0,1000.0,1000.0,775.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-23.5,23.5,-28.5,28.5,0.0,0.0,117.16666666666667,13.567731325956206,140.5,16.454482671904334,500.0,0.0,-0.3206136418965637,-0.09596909872960657,0.0014019711128900937,-0.385464745908651,-0.09772855766122403,0.0014025328916304274,-2.225789322354135,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],0.0,0.0,0.0,0.0,-500.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,3446.0,1,Normal,0.18530088893724694,Normal,1,Cluster 1
P2048,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2049,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2050,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2051,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2052,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2053,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2054,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2055,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2056,LUMBAN GURNING,SAHAT GABE,PADI,10000,250.0,300.0,1000.0,101.5,121.5,500.0,125.0,150.0,500.0,1.0,250.0,101.5,125.0,300.0,121.5,150.0,1000.0,500.0,500.0,1550.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-148.5,23.5,-178.5,28.5,-500.0,0.0,158.83333333333334,79.82219824919214,190.5,95.89447325054766,666.6666666666666,288.6751345948129,1.1564466212776432,-0.09596909872960657,0.0014019711128900937,1.038055740670101,-0.09772855766122403,0.0014025328916304274,0.3483185404886154,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],125.0,100.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,3523.0,1,Normal,0.08019997631050524,Normal,2,Cluster 2
P2057,LUMBAN GURNING,SAHAT GABE,PADI,5000,125.0,150.0,500.0,101.5,121.5,500.0,125.0,150.0,500.0,0.5,250.0,203.0,250.0,300.0,243.0,300.0,1000.0,1000.0,1000.0,775.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-23.5,23.5,-28.5,28.5,0.0,0.0,117.16666666666667,13.567731325956206,140.5,16.454482671904334,500.0,0.0,-0.3206136418965637,-0.09596909872960657,0.0014019711128900937,-0.385464745908651,-0.09772855766122403,0.0014025328916304274,-2.225789322354135,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],0.0,0.0,0.0,0.0,-500.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,3446.0,1,Normal,0.18530088893724694,Normal,1,Cluster 1
P2058,LUMBAN GURNING,SAHAT GABE,PADI,5000,125.0,150.0,500.0,101.5,121.5,500.0,125.0,150.0,500.0,0.5,250.0,203.0,250.0,300.0,243.0,300.0,1000.0,1000.0,1000.0,775.0,723.0,775.0,0.16129032258064516,0.1935483870967742,0.6451612903225806,0.14038727524204703,0.16804979253112035,0.6915629322268326,0.16129032258064516,0.1935483870967742,0.6451612903225806,-23.5,23.5,-28.5,28.5,0.0,0.0,117.16666666666667,13.567731325956206,140.5,16.454482671904334,500.0,0.0,-0.3206136418965637,-0.09596909872960657,0.0014019711128900937,-0.385464745908651,-0.09772855766122403,0.0014025328916304274,-2.225789322354135,-0.10056758976205481,-0.025023470510566997,Normal,[450.0-2210.0],Normal,[723.0-723.0],Normal,[775.0-775.0],0.0,0.0,0.0,0.0,-500.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,3446.0,1,Normal,0.18530088893724694,Normal,1,Cluster 1
