ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status
P119,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,100,120,0,100,120,0,0,0,0,8000,200,240,0,440,0.8,Normal,Normal,Normal,0.0,200.0,0.0,240.0,0.0,800.0,Normal
P120,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,50,60,0,50,60,0,0,0,0,4000,100,120,0,220,0.4,Normal,Normal,Normal,0.0,100.0,0.0,120.0,0.0,400.0,Normal
P121,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,30,36,0,30,36,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal
P122,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,30,36,0,30,36,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal
P123,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,20,24,0,20,24,0,0,0,0,1600,40,48,0,88,0.16,Normal,Normal,Normal,0.0,40.0,0.0,48.0,0.0,160.0,Normal
P124,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,40,48,0,40,48,0,0,0,0,3200,80,96,0,176,0.32,Normal,Normal,Normal,0.0,80.0,0.0,96.0,0.0,320.0,Normal
P125,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,150,180,0,150,180,0,0,0,0,12000,300,360,0,660,1.2,Normal,Normal,Normal,0.0,300.0,0.0,360.0,0.0,1200.0,Normal
P126,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,50,60,0,50,60,0,0,0,0,4000,100,120,0,220,0.4,Normal,Normal,Normal,0.0,100.0,0.0,120.0,0.0,400.0,Normal
P127,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,100,120,0,100,120,0,0,0,0,8000,200,240,0,440,0.8,Normal,Normal,Normal,0.0,200.0,0.0,240.0,0.0,800.0,Normal
P128,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,40,48,0,40,48,0,0,0,0,3200,80,96,0,176,0.32,Normal,Normal,Normal,0.0,80.0,0.0,96.0,0.0,320.0,Normal
P129,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,40,48,0,40,48,0,0,0,0,3200,80,96,0,176,0.32,Normal,Normal,Normal,0.0,80.0,0.0,96.0,0.0,320.0,Normal
P130,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,30,36,0,30,36,0,0,0,0,2400,60,72,0,132,0.24,Normal,Normal,Normal,0.0,60.0,0.0,72.0,0.0,240.0,Normal
P131,SIBARANI NASAMPULU/NAMUNGKUP,MARSIURUPAN,PADI,40,48,0,40,48,0,0,0,0,3200,80,96,0,176,0.32,Normal,Normal,Normal,0.0,80.0,0.0,96.0,0.0,320.0,Normal
P132,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P133,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,60,84,0,2400,60,84,0,144,0.24,Normal,Normal,Normal,0.0,60.0,0.0,84.0,0.0,240.0,Normal
P134,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P135,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P136,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P137,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,120,168,0,4800,120,168,0,288,0.48,Normal,Normal,Normal,0.0,120.0,0.0,168.0,0.0,480.0,Normal
P138,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,15,21,0,600,15,21,0,36,0.06,Normal,Normal,Normal,0.0,15.0,0.0,21.0,0.0,60.0,Normal
P139,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P140,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,95,133,0,3800,95,133,0,228,0.38,Normal,Normal,Normal,0.0,95.0,0.0,133.0,0.0,380.0,Normal
P141,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P142,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P143,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal
P144,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P145,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P146,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P147,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,100,140,0,4000,100,140,0,240,0.4,Normal,Normal,Normal,0.0,100.0,0.0,140.0,0.0,400.0,Normal
P148,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,70,98,0,2800,70,98,0,168,0.28,Normal,Normal,Normal,0.0,70.0,0.0,98.00000000000001,0.0,280.0,Normal
P149,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,35,49,0,1400,35,49,0,84,0.14,Normal,Normal,Normal,0.0,35.0,0.0,49.00000000000001,0.0,140.0,Normal
P150,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,250,350,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal
P151,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal
P152,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal
P153,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,70,98,0,2800,70,98,0,168,0.28,Normal,Normal,Normal,0.0,70.0,0.0,98.00000000000001,0.0,280.0,Normal
P154,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P155,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,70,98,0,2800,70,98,0,168,0.28,Normal,Normal,Normal,0.0,70.0,0.0,98.00000000000001,0.0,280.0,Normal
P156,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,75,105,0,3000,75,105,0,180,0.3,Normal,Normal,Normal,0.0,75.0,0.0,105.0,0.0,300.0,Normal
P157,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P158,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal
P159,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,25,35,0,1000,25,35,0,60,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P160,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,40,56,0,1600,40,56,0,96,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal
P161,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P162,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,30,42,0,1200,30,42,0,72,0.12,Normal,Normal,Normal,0.0,30.0,0.0,42.0,0.0,120.0,Normal
P163,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P164,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,220,308,0,8800,220,308,0,528,0.88,Normal,Normal,Normal,0.0,220.0,0.0,308.0,0.0,880.0,Normal
P165,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,50,70,0,2000,50,70,0,120,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P166,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0.24,Normal,Normal,Normal,0.0,60.0,0.0,84.0,0.0,240.0,Normal
P167,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P168,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal
P169,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P170,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0.36,Normal,Normal,Normal,0.0,90.0,0.0,126.0,0.0,360.0,Normal
P171,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P172,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P173,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0.15,Normal,Normal,Normal,0.0,37.5,0.0,52.5,0.0,150.0,Normal
P174,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P175,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0.16,Normal,Normal,Normal,0.0,40.0,0.0,56.0,0.0,160.0,Normal
P176,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0.3,Normal,Normal,Normal,0.0,75.0,0.0,105.0,0.0,300.0,Normal
P177,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P178,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0.28,Normal,Normal,Normal,0.0,70.0,0.0,98.00000000000001,0.0,280.0,Normal
P179,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P180,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P181,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P182,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P183,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P184,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P185,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P186,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P187,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P188,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0.26,Normal,Normal,Normal,0.0,65.0,0.0,91.0,0.0,260.0,Normal
P189,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P190,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0.1,Normal,Normal,Normal,0.0,25.0,0.0,35.0,0.0,100.0,Normal
P191,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0.12,Normal,Normal,Normal,0.0,30.0,0.0,42.0,0.0,120.0,Normal
P192,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0.2,Normal,Normal,Normal,0.0,50.0,0.0,70.0,0.0,200.0,Normal
P193,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0.24,Normal,Normal,Normal,0.0,60.0,0.0,84.0,0.0,240.0,Normal
P194,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0.24,Normal,Normal,Normal,0.0,60.0,0.0,84.0,0.0,240.0,Normal
P195,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,JAGUNG,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0.12,Normal,Normal,Normal,0.0,30.0,0.0,42.0,0.0,120.0,Normal
P196,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,15,18,0,15,18,0,0,0,0,1200,30,36,0,66,0.12,Normal,Normal,Normal,0.0,30.0,0.0,36.0,0.0,120.0,Normal
P197,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,15,18,0,15,18,0,0,0,0,1200,30,36,0,66,0.12,Normal,Normal,Normal,0.0,30.0,0.0,36.0,0.0,120.0,Normal
P198,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,15,18,0,15,18,0,0,0,0,1200,30,36,0,66,0.12,Normal,Normal,Normal,0.0,30.0,0.0,36.0,0.0,120.0,Normal
P199,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P200,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,60,72,0,60,72,0,0,0,0,4800,120,144,0,264,0.48,Normal,Normal,Normal,0.0,120.0,0.0,144.0,0.0,480.0,Normal
P201,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P202,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P203,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P204,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,200,240,0,200,240,0,0,0,0,16000,400,480,0,880,1.6,Normal,Normal,Normal,0.0,400.0,0.0,480.0,0.0,1600.0,Normal
P205,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,15,18,0,15,18,0,0,0,0,1200,30,36,0,66,0.12,Normal,Normal,Normal,0.0,30.0,0.0,36.0,0.0,120.0,Normal
P206,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,40,48,0,40,48,0,0,0,0,3200,80,96,0,176,0.32,Normal,Normal,Normal,0.0,80.0,0.0,96.0,0.0,320.0,Normal
P207,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,15,18,0,15,18,0,0,0,0,1200,30,36,0,66,0.12,Normal,Normal,Normal,0.0,30.0,0.0,36.0,0.0,120.0,Normal
P208,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P209,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P210,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P211,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,75,90,0,75,90,0,0,0,0,6000,150,180,0,330,0.6,Normal,Normal,Normal,0.0,150.0,0.0,180.0,0.0,600.0,Normal
P212,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,15,18,0,15,18,0,0,0,0,1200,30,36,0,66,0.12,Normal,Normal,Normal,0.0,30.0,0.0,36.0,0.0,120.0,Normal
P213,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,70,84,0,70,84,0,0,0,0,5600,140,168,0,308,0.56,Normal,Normal,Normal,0.0,140.0,0.0,168.00000000000003,0.0,560.0,Normal
P214,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P215,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,75,90,0,75,90,0,0,0,0,6000,150,180,0,330,0.6,Normal,Normal,Normal,0.0,150.0,0.0,180.0,0.0,600.0,Normal
P216,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,50,60,0,50,60,0,0,0,0,4000,100,120,0,220,0.4,Normal,Normal,Normal,0.0,100.0,0.0,120.0,0.0,400.0,Normal
P217,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,175,210,0,175,210,0,0,0,0,14000,350,420,0,770,1.4,Normal,Normal,Normal,0.0,350.0,0.0,420.0,0.0,1400.0,Normal
P218,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P219,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P220,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,50,60,0,50,60,0,0,0,0,4000,100,120,0,220,0.4,Normal,Normal,Normal,0.0,100.0,0.0,120.0,0.0,400.0,Normal
P221,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P222,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,15,18,0,15,18,0,0,0,0,1200,30,36,0,66,0.12,Normal,Normal,Normal,0.0,30.0,0.0,36.0,0.0,120.0,Normal
P223,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P224,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,50,60,0,50,60,0,0,0,0,4000,100,120,0,220,0.4,Normal,Normal,Normal,0.0,100.0,0.0,120.0,0.0,400.0,Normal
P225,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P226,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,25,30,0,0,0,0,2000,50,60,0,110,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P227,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,75,90,0,75,90,0,0,0,0,6000,150,180,0,330,0.6,Normal,Normal,Normal,0.0,150.0,0.0,180.0,0.0,600.0,Normal
P228,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,70,84,0,70,84,0,0,0,0,5600,140,168,0,308,0.56,Normal,Normal,Normal,0.0,140.0,0.0,168.00000000000003,0.0,560.0,Normal
P229,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,75,90,0,75,90,0,0,0,0,6000,150,180,0,330,0.6,Normal,Normal,Normal,0.0,150.0,0.0,180.0,0.0,600.0,Normal
P230,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,40,48,0,0,0,0,0,0,0,3200,40,48,0,88,0.32,Normal,Normal,Normal,0.0,80.0,0.0,96.0,0.0,320.0,Normal
P231,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,100,120,0,0,0,0,0,0,0,8000,100,120,0,220,0.8,Normal,Normal,Normal,0.0,200.0,0.0,240.0,0.0,800.0,Normal
P232,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,0,0,0,0,0,0,2000,25,30,0,55,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P233,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,0,0,0,0,0,0,2000,25,30,0,55,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P234,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,50,60,0,0,0,0,0,0,0,4000,50,60,0,110,0.4,Normal,Normal,Normal,0.0,100.0,0.0,120.0,0.0,400.0,Normal
P235,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,50,60,0,0,0,0,0,0,0,4000,50,60,0,110,0.4,Normal,Normal,Normal,0.0,100.0,0.0,120.0,0.0,400.0,Normal
P236,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,25,30,0,0,0,0,0,0,0,2000,25,30,0,55,0.2,Normal,Normal,Normal,0.0,50.0,0.0,60.0,0.0,200.0,Normal
P237,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,225,270,0,0,0,0,0,0,0,18000,225,270,0,495,1.8,Normal,Normal,Normal,0.0,450.0,0.0,540.0,0.0,1800.0,Normal
P238,SIBARANI NASAMPULU/NAMUNGKUP,SAOLOAN,PADI,85,102,0,0,0,0,0,0,0,6800,85,102,0,187,0.68,Normal,Normal,Normal,0.0,170.0,0.0,204.00000000000003,0.0,680.0,Normal
