ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status,Urea_per_ha,NPK_per_ha,Organik_per_ha,Total_per_ha,Total_MT1,Total_MT2,Total_MT3,Urea_Label,Urea_Median,Urea_Lower_Bound,Urea_Upper_Bound,NPK_Label,NPK_Median,NPK_Lower_Bound,NPK_Upper_Bound,Organik_Label,Organik_Median,Organik_Lower_Bound,Organik_Upper_Bound,Overall_Status,Anomaly_Prediction,Anomaly_Label,Anomaly_Score,Anomaly_Severity,Underuse_Statistik_Urea,Underuse_Statistik_NPK,Underuse_Statistik_Organik,Underuse_Statistik
P2424,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2425,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2426,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2427,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2428,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2429,PATANE II,TANI MAJU,JAGUNG,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,0.0,0.0,0.0,0.0,0,0,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,-1,Anomali,0.8900064170256138,Anomali Berat,True,True,False,True
P2430,PATANE II,TANI MAJU,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P2431,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2432,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2433,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2434,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2435,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2436,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2437,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2438,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2439,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2440,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2441,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2442,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2443,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2444,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2445,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2446,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2447,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2448,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2449,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2450,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2451,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2452,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2453,PATANE II,TANI MAJU,JAGUNG,0,0,0,125,175,0,0,0,0,5000,125,175,0,300,0.5,Normal,Normal,Normal,0.0,125.0,0.0,175.0,0.0,500.0,Normal,250.0,350.0,0.0,600.0,0,300,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal,1,Normal,0.0,Normal,False,False,False,False
P2454,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2455,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2456,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2457,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2458,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2459,PATANE II,TANI MAJU,JAGUNG,0,0,0,62,87,0,0,0,0,2500,62,87,0,149,0.25,Normal,Normal,Normal,0.0,62.5,0.0,87.5,0.0,250.0,Normal,248.0,348.0,0.0,596.0,0,149,0,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse,1,Normal,0.27117302719614034,Normal,False,False,False,False
P2460,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2461,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2462,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2463,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2464,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2465,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2466,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2467,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2468,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2469,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2470,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2471,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2472,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2473,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2474,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2475,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2476,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2477,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2478,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2479,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2480,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2481,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2482,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2483,PATANE V,DESA MAJU,PADI,225,450,1500,0,0,0,0,0,0,15000,225,450,1500,2175,1.5,Normal,Normal,Normal,0.0,375.0,0.0,450.0,0.0,1500.0,Normal,150.0,300.0,1000.0,1450.0,2175,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2484,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2485,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2486,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2487,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2488,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2489,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2490,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
P2491,PATANE V,DESA MAJU,PADI,150,300,1000,0,0,0,0,0,0,10000,150,300,1000,1450,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,150.0,300.0,1000.0,1450.0,1450,0,0,Underuse,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Underuse,-1,Anomali,0.6292375541016897,Anomali Ringan,True,False,False,True
